,season,round,driver,driver_points,driver_wins,driver_standings_pos
583,2016,8,nasr,0.0,0.0,22.0
584,2016,8,wehrlein,0.0,0.0,21.0
585,2016,8,haryanto,0.0,0.0,23.0
586,2016,9,rosberg,141.0,5.0,1.0
587,2016,9,hamilton,117.0,2.0,2.0
588,2016,9,vettel,96.0,0.0,3.0
589,2016,9,raikkonen,81.0,0.0,4.0
590,2016,9,ricciardo,78.0,0.0,5.0
591,2016,9,max_verstappen,54.0,1.0,6.0
592,2016,9,bottas,52.0,0.0,7.0
593,2016,9,perez,39.0,0.0,8.0
594,2016,9,massa,38.0,0.0,9.0
595,2016,9,grosjean,22.0,0.0,11.0
596,2016,9,kvyat,22.0,0.0,10.0
597,2016,9,sainz,18.0,0.0,14.0
598,2016,9,hulkenberg,20.0,0.0,12.0
599,2016,9,alonso,18.0,0.0,13.0
600,2016,9,button,5.0,0.0,16.0
601,2016,9,kevin_magnussen,6.0,0.0,15.0
602,2016,9,wehrlein,0.0,0.0,22.0
603,2016,9,vandoorne,1.0,0.0,17.0
604,2016,9,gutierrez,0.0,0.0,18.0
605,2016,9,jolyon_palmer,0.0,0.0,19.0
606,2016,9,ericsson,0.0,0.0,20.0
607,2016,9,nasr,0.0,0.0,21.0
608,2016,9,haryanto,0.0,0.0,23.0
609,2016,10,rosberg,153.0,5.0,1.0
610,2016,10,hamilton,142.0,3.0,2.0
611,2016,10,raikkonen,96.0,0.0,4.0
612,2016,10,ricciardo,88.0,0.0,5.0
613,2016,10,vettel,96.0,0.0,3.0
614,2016,10,max_verstappen,72.0,1.0,6.0
615,2016,10,bottas,54.0,0.0,7.0
616,2016,10,perez,39.0,0.0,8.0
617,2016,10,massa,38.0,0.0,9.0
618,2016,10,grosjean,28.0,0.0,10.0
619,2016,10,hulkenberg,20.0,0.0,13.0
620,2016,10,sainz,22.0,0.0,12.0
621,2016,10,kvyat,22.0,0.0,11.0
622,2016,10,alonso,18.0,0.0,14.0
623,2016,10,button,13.0,0.0,15.0
624,2016,10,kevin_magnussen,6.0,0.0,16.0
625,2016,10,wehrlein,1.0,0.0,17.0
626,2016,10,vandoorne,1.0,0.0,18.0
627,2016,10,gutierrez,0.0,0.0,19.0
628,2016,10,jolyon_palmer,0.0,0.0,20.0
629,2016,10,ericsson,0.0,0.0,21.0
630,2016,10,nasr,0.0,0.0,22.0
631,2016,10,haryanto,0.0,0.0,23.0
632,2016,11,hamilton,167.0,4.0,2.0
633,2016,11,rosberg,168.0,5.0,1.0
634,2016,11,ricciardo,100.0,0.0,4.0
635,2016,11,raikkonen,106.0,0.0,3.0
636,2016,11,vettel,98.0,0.0,5.0
637,2016,11,max_verstappen,90.0,1.0,6.0
638,2016,11,bottas,54.0,0.0,7.0
639,2016,11,perez,47.0,0.0,8.0
640,2016,11,massa,38.0,0.0,9.0
641,2016,11,sainz,26.0,0.0,12.0
642,2016,11,grosjean,28.0,0.0,10.0
643,2016,11,hulkenberg,26.0,0.0,11.0
644,2016,11,alonso,18.0,0.0,14.0
645,2016,11,kvyat,23.0,0.0,13.0
646,2016,11,button,13.0,0.0,15.0
647,2016,11,kevin_magnussen,6.0,0.0,16.0
648,2016,11,wehrlein,1.0,0.0,17.0
649,2016,11,vandoorne,1.0,0.0,18.0
650,2016,11,gutierrez,0.0,0.0,19.0
651,2016,11,jolyon_palmer,0.0,0.0,20.0
652,2016,11,ericsson,0.0,0.0,21.0
653,2016,11,nasr,0.0,0.0,22.0
654,2016,11,haryanto,0.0,0.0,23.0
655,2016,12,hamilton,192.0,5.0,1.0
656,2016,12,rosberg,186.0,5.0,2.0
657,2016,12,ricciardo,115.0,0.0,3.0
658,2016,12,raikkonen,114.0,0.0,4.0
659,2016,12,vettel,110.0,0.0,5.0
660,2016,12,max_verstappen,100.0,1.0,6.0
661,2016,12,bottas,56.0,0.0,7.0
662,2016,12,perez,47.0,0.0,8.0
663,2016,12,massa,38.0,0.0,9.0
664,2016,12,hulkenberg,27.0,0.0,12.0
665,2016,12,sainz,30.0,0.0,10.0
666,2016,12,grosjean,28.0,0.0,11.0
667,2016,12,alonso,24.0,0.0,13.0
668,2016,12,kvyat,23.0,0.0,14.0
669,2016,12,button,13.0,0.0,15.0
670,2016,12,kevin_magnussen,6.0,0.0,16.0
671,2016,12,wehrlein,1.0,0.0,17.0
672,2016,12,vandoorne,1.0,0.0,18.0
673,2016,12,gutierrez,0.0,0.0,19.0
674,2016,12,jolyon_palmer,0.0,0.0,20.0
675,2016,12,ericsson,0.0,0.0,21.0
676,2016,12,nasr,0.0,0.0,22.0
677,2016,12,haryanto,0.0,0.0,23.0
678,2016,13,hamilton,217.0,6.0,1.0
679,2016,13,rosberg,198.0,5.0,2.0
680,2016,13,ricciardo,133.0,0.0,3.0
681,2016,13,vettel,120.0,0.0,5.0
682,2016,13,raikkonen,122.0,0.0,4.0
683,2016,13,max_verstappen,115.0,1.0,6.0
684,2016,13,bottas,58.0,0.0,7.0
685,2016,13,perez,48.0,0.0,8.0
686,2016,13,hulkenberg,33.0,0.0,10.0
687,2016,13,massa,38.0,0.0,9.0
688,2016,13,alonso,24.0,0.0,13.0
689,2016,13,sainz,30.0,0.0,11.0
690,2016,13,grosjean,28.0,0.0,12.0
691,2016,13,kvyat,23.0,0.0,14.0
692,2016,13,button,17.0,0.0,15.0
693,2016,13,kevin_magnussen,6.0,0.0,16.0
694,2016,13,wehrlein,1.0,0.0,17.0
695,2016,13,vandoorne,1.0,0.0,18.0
696,2016,13,gutierrez,0.0,0.0,19.0
697,2016,13,jolyon_palmer,0.0,0.0,20.0
698,2016,13,ericsson,0.0,0.0,21.0
699,2016,13,nasr,0.0,0.0,22.0
700,2016,13,haryanto,0.0,0.0,23.0
701,2016,13,ocon,0.0,0.0,0.0
702,2016,14,hamilton,232.0,6.0,1.0
703,2016,14,rosberg,223.0,6.0,2.0
704,2016,14,ricciardo,151.0,0.0,3.0
705,2016,14,vettel,128.0,0.0,4.0
706,2016,14,raikkonen,124.0,0.0,5.0
707,2016,14,max_verstappen,115.0,1.0,6.0
708,2016,14,bottas,62.0,0.0,7.0
709,2016,14,perez,58.0,0.0,8.0
710,2016,14,hulkenberg,45.0,0.0,9.0
711,2016,14,massa,39.0,0.0,10.0
712,2016,14,alonso,30.0,0.0,11.0
713,2016,14,sainz,30.0,0.0,12.0
714,2016,14,grosjean,28.0,0.0,13.0
715,2016,14,kvyat,23.0,0.0,14.0
716,2016,14,button,17.0,0.0,15.0
717,2016,14,kevin_magnussen,6.0,0.0,16.0
718,2016,14,wehrlein,1.0,0.0,17.0
719,2016,14,vandoorne,1.0,0.0,18.0
720,2016,14,gutierrez,0.0,0.0,19.0
721,2016,14,jolyon_palmer,0.0,0.0,20.0
722,2016,14,ericsson,0.0,0.0,21.0
723,2016,14,nasr,0.0,0.0,22.0
724,2016,14,haryanto,0.0,0.0,23.0
725,2016,14,ocon,0.0,0.0,24.0
726,2016,15,rosberg,248.0,7.0,2.0
727,2016,15,hamilton,250.0,6.0,1.0
728,2016,15,ricciardo,161.0,0.0,3.0
729,2016,15,vettel,143.0,0.0,4.0
730,2016,15,raikkonen,136.0,0.0,5.0
731,2016,15,max_verstappen,121.0,1.0,6.0
732,2016,15,bottas,70.0,0.0,7.0
733,2016,15,perez,62.0,0.0,8.0
734,2016,15,hulkenberg,46.0,0.0,9.0
735,2016,15,massa,41.0,0.0,10.0
736,2016,15,alonso,30.0,0.0,11.0
737,2016,15,sainz,30.0,0.0,12.0
738,2016,15,grosjean,28.0,0.0,13.0
739,2016,15,kvyat,23.0,0.0,14.0
740,2016,15,button,17.0,0.0,15.0
741,2016,15,kevin_magnussen,6.0,0.0,16.0
742,2016,15,wehrlein,1.0,0.0,17.0
743,2016,15,vandoorne,1.0,0.0,18.0
744,2016,15,gutierrez,0.0,0.0,19.0
745,2016,15,jolyon_palmer,0.0,0.0,20.0
746,2016,15,ericsson,0.0,0.0,21.0
747,2016,15,nasr,0.0,0.0,22.0
748,2016,15,haryanto,0.0,0.0,23.0
749,2016,15,ocon,0.0,0.0,24.0
750,2016,16,rosberg,273.0,8.0,1.0
751,2016,16,hamilton,265.0,6.0,2.0
752,2016,16,ricciardo,179.0,0.0,3.0
753,2016,16,raikkonen,148.0,0.0,5.0
754,2016,16,vettel,153.0,0.0,4.0
755,2016,16,max_verstappen,129.0,1.0,6.0
756,2016,16,bottas,70.0,0.0,7.0
757,2016,16,perez,66.0,0.0,8.0
758,2016,16,hulkenberg,46.0,0.0,9.0
759,2016,16,alonso,36.0,0.0,11.0
760,2016,16,massa,41.0,0.0,10.0
761,2016,16,sainz,30.0,0.0,12.0
762,2016,16,grosjean,28.0,0.0,13.0
763,2016,16,kvyat,25.0,0.0,14.0
764,2016,16,button,17.0,0.0,15.0
765,2016,16,kevin_magnussen,7.0,0.0,16.0
766,2016,16,jolyon_palmer,0.0,0.0,20.0
767,2016,16,wehrlein,1.0,0.0,17.0
768,2016,16,vandoorne,1.0,0.0,18.0
769,2016,16,gutierrez,0.0,0.0,19.0
770,2016,16,ericsson,0.0,0.0,21.0
771,2016,16,nasr,0.0,0.0,22.0
772,2016,16,haryanto,0.0,0.0,23.0
773,2016,16,ocon,0.0,0.0,24.0
774,2016,17,rosberg,288.0,8.0,1.0
775,2016,17,hamilton,265.0,6.0,2.0
776,2016,17,ricciardo,204.0,1.0,3.0
777,2016,17,raikkonen,160.0,0.0,4.0
778,2016,17,max_verstappen,147.0,1.0,6.0
779,2016,17,vettel,153.0,0.0,5.0
780,2016,17,bottas,80.0,0.0,7.0
781,2016,17,perez,74.0,0.0,8.0
782,2016,17,hulkenberg,50.0,0.0,9.0
783,2016,17,massa,41.0,0.0,11.0
784,2016,17,alonso,42.0,0.0,10.0
785,2016,17,sainz,30.0,0.0,12.0
786,2016,17,grosjean,28.0,0.0,13.0
787,2016,17,kvyat,25.0,0.0,14.0
788,2016,17,button,19.0,0.0,15.0
789,2016,17,kevin_magnussen,7.0,0.0,16.0
790,2016,17,jolyon_palmer,1.0,0.0,17.0
791,2016,17,wehrlein,1.0,0.0,18.0
792,2016,17,vandoorne,1.0,0.0,19.0
793,2016,17,gutierrez,0.0,0.0,20.0
794,2016,17,ericsson,0.0,0.0,21.0
795,2016,17,nasr,0.0,0.0,22.0
796,2016,17,haryanto,0.0,0.0,23.0
797,2016,17,ocon,0.0,0.0,24.0
798,2016,18,rosberg,313.0,9.0,1.0
799,2016,18,hamilton,280.0,6.0,2.0
800,2016,18,ricciardo,212.0,1.0,3.0
801,2016,18,vettel,165.0,0.0,6.0
802,2016,18,raikkonen,170.0,0.0,4.0
803,2016,18,max_verstappen,165.0,1.0,5.0
804,2016,18,perez,80.0,0.0,8.0
805,2016,18,bottas,81.0,0.0,7.0
806,2016,18,hulkenberg,54.0,0.0,9.0
807,2016,18,alonso,42.0,0.0,11.0
808,2016,18,massa,43.0,0.0,10.0
809,2016,18,sainz,30.0,0.0,12.0
810,2016,18,grosjean,28.0,0.0,13.0
811,2016,18,kvyat,25.0,0.0,14.0
812,2016,18,button,19.0,0.0,15.0
813,2016,18,kevin_magnussen,7.0,0.0,16.0
814,2016,18,jolyon_palmer,1.0,0.0,17.0
815,2016,18,wehrlein,1.0,0.0,18.0
816,2016,18,vandoorne,1.0,0.0,19.0
817,2016,18,gutierrez,0.0,0.0,20.0
818,2016,18,ericsson,0.0,0.0,21.0
819,2016,18,nasr,0.0,0.0,22.0
820,2016,18,haryanto,0.0,0.0,23.0
821,2016,18,ocon,0.0,0.0,24.0
822,2016,19,rosberg,331.0,9.0,1.0
823,2016,19,hamilton,305.0,7.0,2.0
824,2016,19,ricciardo,227.0,1.0,3.0
825,2016,19,vettel,177.0,0.0,4.0
826,2016,19,raikkonen,170.0,0.0,5.0
827,2016,19,max_verstappen,165.0,1.0,6.0
828,2016,19,perez,84.0,0.0,7.0
829,2016,19,bottas,81.0,0.0,8.0
830,2016,19,hulkenberg,54.0,0.0,9.0
831,2016,19,alonso,52.0,0.0,10.0
832,2016,19,massa,49.0,0.0,11.0
833,2016,19,sainz,38.0,0.0,12.0
834,2016,19,grosjean,29.0,0.0,13.0
835,2016,19,kvyat,25.0,0.0,14.0
836,2016,19,button,21.0,0.0,15.0
837,2016,19,kevin_magnussen,7.0,0.0,16.0
838,2016,19,jolyon_palmer,1.0,0.0,17.0
839,2016,19,wehrlein,1.0,0.0,18.0
840,2016,19,vandoorne,1.0,0.0,19.0
841,2016,19,gutierrez,0.0,0.0,20.0
842,2016,19,ericsson,0.0,0.0,21.0
843,2016,19,nasr,0.0,0.0,22.0
844,2016,19,haryanto,0.0,0.0,23.0
845,2016,19,ocon,0.0,0.0,24.0
846,2016,20,rosberg,349.0,9.0,1.0
847,2016,20,hamilton,330.0,8.0,2.0
848,2016,20,ricciardo,242.0,1.0,3.0
849,2016,20,vettel,187.0,0.0,4.0
850,2016,20,max_verstappen,177.0,1.0,6.0
851,2016,20,raikkonen,178.0,0.0,5.0
852,2016,20,perez,85.0,0.0,7.0
853,2016,20,bottas,85.0,0.0,8.0
854,2016,20,hulkenberg,60.0,0.0,9.0
855,2016,20,alonso,52.0,0.0,10.0
856,2016,20,massa,51.0,0.0,11.0
857,2016,20,sainz,38.0,0.0,12.0
858,2016,20,grosjean,29.0,0.0,13.0
859,2016,20,kvyat,25.0,0.0,14.0
860,2016,20,button,21.0,0.0,15.0
861,2016,20,kevin_magnussen,7.0,0.0,16.0
862,2016,20,nasr,0.0,0.0,22.0
863,2016,20,jolyon_palmer,1.0,0.0,17.0
864,2016,20,wehrlein,1.0,0.0,18.0
865,2016,20,vandoorne,1.0,0.0,19.0
866,2016,20,gutierrez,0.0,0.0,20.0
867,2016,20,ericsson,0.0,0.0,21.0
868,2016,20,ocon,0.0,0.0,24.0
869,2016,20,haryanto,0.0,0.0,23.0
870,2016,21,rosberg,367.0,9.0,1.0
871,2016,21,hamilton,355.0,9.0,2.0
872,2016,21,ricciardo,246.0,1.0,3.0
873,2016,21,vettel,197.0,0.0,4.0
874,2016,21,max_verstappen,192.0,1.0,5.0
875,2016,21,raikkonen,178.0,0.0,6.0
876,2016,21,perez,97.0,0.0,7.0
877,2016,21,bottas,85.0,0.0,8.0
878,2016,21,hulkenberg,66.0,0.0,9.0
879,2016,21,alonso,53.0,0.0,10.0
880,2016,21,massa,51.0,0.0,11.0
881,2016,21,sainz,46.0,0.0,12.0
882,2016,21,grosjean,29.0,0.0,13.0
883,2016,21,kvyat,25.0,0.0,14.0
884,2016,21,button,21.0,0.0,15.0
885,2016,21,kevin_magnussen,7.0,0.0,16.0
886,2016,21,nasr,2.0,0.0,17.0
887,2016,21,jolyon_palmer,1.0,0.0,18.0
888,2016,21,wehrlein,1.0,0.0,19.0
889,2016,21,vandoorne,1.0,0.0,20.0
890,2016,21,gutierrez,0.0,0.0,21.0
891,2016,21,ericsson,0.0,0.0,22.0
892,2016,21,ocon,0.0,0.0,23.0
893,2016,21,haryanto,0.0,0.0,24.0
894,2017,1,vettel,0.0,0.0,0.0
895,2017,1,hamilton,0.0,0.0,0.0
896,2017,1,bottas,0.0,0.0,0.0
897,2017,1,raikkonen,0.0,0.0,0.0
898,2017,1,max_verstappen,0.0,0.0,0.0
899,2017,1,massa,0.0,0.0,0.0
900,2017,1,perez,0.0,0.0,0.0
901,2017,1,sainz,0.0,0.0,0.0
902,2017,1,kvyat,0.0,0.0,0.0
903,2017,1,ocon,0.0,0.0,0.0
904,2017,1,hulkenberg,0.0,0.0,0.0
905,2017,1,giovinazzi,0.0,0.0,0.0
906,2017,1,vandoorne,0.0,0.0,0.0
907,2017,1,alonso,0.0,0.0,0.0
908,2017,1,kevin_magnussen,0.0,0.0,0.0
909,2017,1,stroll,0.0,0.0,0.0
910,2017,1,ricciardo,0.0,0.0,0.0
911,2017,1,ericsson,0.0,0.0,0.0
912,2017,1,jolyon_palmer,0.0,0.0,0.0
913,2017,1,grosjean,0.0,0.0,0.0
914,2017,2,vettel,25.0,1.0,1.0
915,2017,2,hamilton,18.0,0.0,2.0
916,2017,2,max_verstappen,10.0,0.0,5.0
917,2017,2,bottas,15.0,0.0,3.0
918,2017,2,raikkonen,12.0,0.0,4.0
919,2017,2,ricciardo,0.0,0.0,17.0
920,2017,2,sainz,4.0,0.0,8.0
921,2017,2,massa,8.0,0.0,6.0
922,2017,2,perez,6.0,0.0,7.0
923,2017,2,kevin_magnussen,0.0,0.0,15.0
924,2017,2,kvyat,2.0,0.0,9.0
925,2017,2,ocon,1.0,0.0,10.0
926,2017,2,hulkenberg,0.0,0.0,11.0
927,2017,2,grosjean,0.0,0.0,20.0
928,2017,2,giovinazzi,0.0,0.0,12.0
929,2017,2,vandoorne,0.0,0.0,13.0
930,2017,2,jolyon_palmer,0.0,0.0,19.0
931,2017,2,ericsson,0.0,0.0,18.0
932,2017,2,alonso,0.0,0.0,14.0
933,2017,2,stroll,0.0,0.0,16.0
934,2017,3,vettel,43.0,1.0,1.0
935,2017,3,hamilton,43.0,1.0,2.0
936,2017,3,bottas,23.0,0.0,4.0
937,2017,3,raikkonen,22.0,0.0,5.0
938,2017,3,max_verstappen,25.0,0.0,3.0
939,2017,3,ricciardo,12.0,0.0,6.0
940,2017,3,massa,8.0,0.0,8.0
941,2017,3,perez,8.0,0.0,9.0
942,2017,3,sainz,10.0,0.0,7.0
943,2017,3,grosjean,0.0,0.0,14.0
944,2017,3,kevin_magnussen,4.0,0.0,10.0
945,2017,3,ocon,2.0,0.0,12.0
946,2017,3,hulkenberg,0.0,0.0,13.0
947,2017,3,kvyat,2.0,0.0,11.0
948,2017,3,wehrlein,0.0,0.0,0.0
949,2017,3,giovinazzi,0.0,0.0,15.0
950,2017,3,jolyon_palmer,0.0,0.0,17.0
951,2017,3,vandoorne,0.0,0.0,16.0
952,2017,3,alonso,0.0,0.0,19.0
953,2017,3,ericsson,0.0,0.0,18.0
954,2017,3,stroll,0.0,0.0,20.0
955,2017,4,vettel,68.0,2.0,1.0
956,2017,4,hamilton,61.0,1.0,2.0
957,2017,4,bottas,38.0,0.0,3.0
958,2017,4,raikkonen,34.0,0.0,4.0
959,2017,4,max_verstappen,25.0,0.0,5.0
960,2017,4,ricciardo,22.0,0.0,6.0
961,2017,4,perez,14.0,0.0,8.0
962,2017,4,massa,16.0,0.0,7.0
963,2017,4,sainz,10.0,0.0,9.0
964,2017,4,ocon,3.0,0.0,12.0
965,2017,4,hulkenberg,2.0,0.0,13.0
966,2017,4,grosjean,4.0,0.0,10.0
967,2017,4,kevin_magnussen,4.0,0.0,11.0
968,2017,4,kvyat,2.0,0.0,14.0
969,2017,4,wehrlein,0.0,0.0,15.0
970,2017,4,stroll,0.0,0.0,21.0
971,2017,4,giovinazzi,0.0,0.0,16.0
972,2017,4,jolyon_palmer,0.0,0.0,17.0
973,2017,4,vandoorne,0.0,0.0,18.0
974,2017,4,alonso,0.0,0.0,19.0
975,2017,4,ericsson,0.0,0.0,20.0
976,2017,5,vettel,86.0,2.0,1.0
977,2017,5,hamilton,73.0,1.0,2.0
978,2017,5,bottas,63.0,1.0,3.0
979,2017,5,raikkonen,49.0,0.0,4.0
980,2017,5,ricciardo,22.0,0.0,6.0
981,2017,5,max_verstappen,35.0,0.0,5.0
982,2017,5,perez,22.0,0.0,7.0
983,2017,5,ocon,9.0,0.0,10.0
984,2017,5,massa,18.0,0.0,8.0
985,2017,5,sainz,11.0,0.0,9.0
986,2017,5,hulkenberg,6.0,0.0,11.0
987,2017,5,grosjean,4.0,0.0,12.0
988,2017,5,wehrlein,0.0,0.0,15.0
989,2017,5,kevin_magnussen,4.0,0.0,13.0
990,2017,5,kvyat,2.0,0.0,14.0
991,2017,5,ericsson,0.0,0.0,21.0
992,2017,5,stroll,0.0,0.0,16.0
993,2017,5,alonso,0.0,0.0,20.0
994,2017,5,giovinazzi,0.0,0.0,17.0
995,2017,5,jolyon_palmer,0.0,0.0,18.0
996,2017,5,vandoorne,0.0,0.0,19.0
997,2017,6,vettel,104.0,2.0,1.0
998,2017,6,hamilton,98.0,2.0,2.0
999,2017,6,bottas,63.0,1.0,3.0
1000,2017,6,raikkonen,49.0,0.0,4.0
1001,2017,6,ricciardo,37.0,0.0,5.0
1002,2017,6,max_verstappen,35.0,0.0,6.0
1003,2017,6,perez,34.0,0.0,7.0
1004,2017,6,sainz,17.0,0.0,10.0
1005,2017,6,massa,18.0,0.0,9.0
1006,2017,6,ocon,19.0,0.0,8.0
1007,2017,6,hulkenberg,14.0,0.0,11.0
1008,2017,6,grosjean,5.0,0.0,12.0
1009,2017,6,kevin_magnussen,4.0,0.0,14.0
1010,2017,6,wehrlein,4.0,0.0,13.0
1011,2017,6,kvyat,4.0,0.0,15.0
1012,2017,6,jolyon_palmer,0.0,0.0,20.0
1013,2017,6,ericsson,0.0,0.0,16.0
1014,2017,6,stroll,0.0,0.0,17.0
1015,2017,6,alonso,0.0,0.0,18.0
1016,2017,6,giovinazzi,0.0,0.0,19.0
1017,2017,6,vandoorne,0.0,0.0,21.0
1018,2017,6,button,0.0,0.0,0.0
1019,2017,7,vettel,129.0,3.0,1.0
1020,2017,7,hamilton,104.0,2.0,2.0
1021,2017,7,bottas,75.0,1.0,3.0
1022,2017,7,raikkonen,67.0,0.0,4.0
1023,2017,7,ricciardo,52.0,0.0,5.0
1024,2017,7,max_verstappen,45.0,0.0,6.0
1025,2017,7,perez,34.0,0.0,7.0
1026,2017,7,ocon,19.0,0.0,10.0
1027,2017,7,sainz,25.0,0.0,8.0
1028,2017,7,massa,20.0,0.0,9.0
1029,2017,7,hulkenberg,14.0,0.0,11.0
1030,2017,7,grosjean,9.0,0.0,12.0
1031,2017,7,kevin_magnussen,5.0,0.0,13.0
1032,2017,7,wehrlein,4.0,0.0,14.0
1033,2017,7,kvyat,4.0,0.0,15.0
1034,2017,7,stroll,0.0,0.0,18.0
1035,2017,7,jolyon_palmer,0.0,0.0,16.0
1036,2017,7,ericsson,0.0,0.0,17.0
1037,2017,7,alonso,0.0,0.0,19.0
1038,2017,7,giovinazzi,0.0,0.0,20.0
1039,2017,7,vandoorne,0.0,0.0,21.0
1040,2017,7,button,0.0,0.0,22.0
1041,2017,8,vettel,141.0,3.0,1.0
1042,2017,8,hamilton,129.0,3.0,2.0
1043,2017,8,bottas,93.0,1.0,3.0
1044,2017,8,ricciardo,67.0,0.0,5.0
1045,2017,8,raikkonen,73.0,0.0,4.0
1046,2017,8,max_verstappen,45.0,0.0,6.0
1047,2017,8,perez,44.0,0.0,7.0
1048,2017,8,ocon,27.0,0.0,8.0
1049,2017,8,sainz,25.0,0.0,9.0
1050,2017,8,massa,20.0,0.0,10.0
1051,2017,8,hulkenberg,18.0,0.0,11.0
1052,2017,8,stroll,2.0,0.0,16.0
1053,2017,8,kevin_magnussen,5.0,0.0,13.0
1054,2017,8,grosjean,10.0,0.0,12.0
1055,2017,8,wehrlein,4.0,0.0,14.0
1056,2017,8,kvyat,4.0,0.0,15.0
1057,2017,8,alonso,0.0,0.0,19.0
1058,2017,8,jolyon_palmer,0.0,0.0,17.0
1059,2017,8,ericsson,0.0,0.0,18.0
1060,2017,8,vandoorne,0.0,0.0,21.0
1061,2017,8,giovinazzi,0.0,0.0,20.0
1062,2017,8,button,0.0,0.0,22.0
1063,2017,9,vettel,153.0,3.0,1.0
1064,2017,9,hamilton,139.0,3.0,2.0
1065,2017,9,bottas,111.0,1.0,3.0
1066,2017,9,ricciardo,92.0,1.0,4.0
1067,2017,9,raikkonen,73.0,0.0,5.0
1068,2017,9,perez,44.0,0.0,7.0
1069,2017,9,max_verstappen,45.0,0.0,6.0
1070,2017,9,ocon,35.0,0.0,8.0
1071,2017,9,sainz,29.0,0.0,9.0
1072,2017,9,massa,20.0,0.0,10.0
1073,2017,9,stroll,17.0,0.0,12.0
1074,2017,9,hulkenberg,18.0,0.0,11.0
1075,2017,9,grosjean,10.0,0.0,14.0
1076,2017,9,kevin_magnussen,11.0,0.0,13.0
1077,2017,9,wehrlein,5.0,0.0,15.0
1078,2017,9,kvyat,4.0,0.0,16.0
1079,2017,9,alonso,2.0,0.0,17.0
1080,2017,9,jolyon_palmer,0.0,0.0,18.0
1081,2017,9,ericsson,0.0,0.0,19.0
1082,2017,9,vandoorne,0.0,0.0,20.0
1083,2017,9,giovinazzi,0.0,0.0,21.0
1084,2017,9,button,0.0,0.0,22.0
1085,2017,10,vettel,171.0,3.0,1.0
1086,2017,10,hamilton,151.0,3.0,2.0
1087,2017,10,bottas,136.0,2.0,3.0
1088,2017,10,ricciardo,107.0,1.0,4.0
1089,2017,10,raikkonen,83.0,0.0,5.0
1090,2017,10,max_verstappen,45.0,0.0,7.0
1091,2017,10,perez,50.0,0.0,6.0
1092,2017,10,ocon,39.0,0.0,8.0
1093,2017,10,sainz,29.0,0.0,9.0
1094,2017,10,hulkenberg,18.0,0.0,12.0
1095,2017,10,massa,22.0,0.0,10.0
1096,2017,10,stroll,18.0,0.0,11.0
1097,2017,10,grosjean,18.0,0.0,13.0
1098,2017,10,kevin_magnussen,11.0,0.0,14.0
1099,2017,10,wehrlein,5.0,0.0,15.0
1100,2017,10,kvyat,4.0,0.0,16.0
1101,2017,10,alonso,2.0,0.0,17.0
1102,2017,10,jolyon_palmer,0.0,0.0,18.0
1103,2017,10,ericsson,0.0,0.0,19.0
1104,2017,10,vandoorne,0.0,0.0,20.0
1105,2017,10,giovinazzi,0.0,0.0,21.0
1106,2017,10,button,0.0,0.0,22.0
1107,2017,11,vettel,177.0,3.0,1.0
1108,2017,11,hamilton,176.0,4.0,2.0
1109,2017,11,bottas,154.0,2.0,3.0
1110,2017,11,ricciardo,117.0,1.0,4.0
1111,2017,11,raikkonen,98.0,0.0,5.0
1112,2017,11,max_verstappen,57.0,0.0,6.0
1113,2017,11,perez,52.0,0.0,7.0
1114,2017,11,ocon,43.0,0.0,8.0
1115,2017,11,sainz,29.0,0.0,9.0
1116,2017,11,hulkenberg,26.0,0.0,10.0
1117,2017,11,massa,23.0,0.0,11.0
1118,2017,11,stroll,18.0,0.0,12.0
1119,2017,11,grosjean,18.0,0.0,13.0
1120,2017,11,kevin_magnussen,11.0,0.0,14.0
1121,2017,11,alonso,2.0,0.0,17.0
1122,2017,11,wehrlein,5.0,0.0,15.0
1123,2017,11,kvyat,4.0,0.0,16.0
1124,2017,11,vandoorne,0.0,0.0,20.0
1125,2017,11,jolyon_palmer,0.0,0.0,18.0
1126,2017,11,ericsson,0.0,0.0,19.0
1127,2017,11,giovinazzi,0.0,0.0,21.0
1128,2017,11,button,0.0,0.0,22.0
1129,2017,11,resta,0.0,0.0,0.0
1130,2017,12,vettel,202.0,4.0,1.0
1131,2017,12,hamilton,188.0,4.0,2.0
1132,2017,12,bottas,169.0,2.0,3.0
1133,2017,12,ricciardo,117.0,1.0,4.0
1134,2017,12,raikkonen,116.0,0.0,5.0
1135,2017,12,max_verstappen,67.0,0.0,6.0
1136,2017,12,perez,56.0,0.0,7.0
1137,2017,12,ocon,45.0,0.0,8.0
1138,2017,12,sainz,35.0,0.0,9.0
1139,2017,12,hulkenberg,26.0,0.0,10.0
1140,2017,12,massa,23.0,0.0,11.0
1141,2017,12,grosjean,18.0,0.0,13.0
1142,2017,12,stroll,18.0,0.0,12.0
1143,2017,12,kevin_magnussen,11.0,0.0,14.0
1144,2017,12,alonso,10.0,0.0,15.0
1145,2017,12,wehrlein,5.0,0.0,16.0
1146,2017,12,kvyat,4.0,0.0,17.0
1147,2017,12,vandoorne,1.0,0.0,18.0
1148,2017,12,jolyon_palmer,0.0,0.0,19.0
1149,2017,12,ericsson,0.0,0.0,20.0
1150,2017,12,giovinazzi,0.0,0.0,21.0
1151,2017,12,button,0.0,0.0,22.0
1152,2017,12,resta,0.0,0.0,23.0
